"year","month","state","latitude","longitude","firespots"
"2003","3","AMAZONAS","-0.83808607449856733524","-63.3209284527220630","349"
"2003","3","MARANHAO","-3.0150000000000000","-45.9046666666666667","3"
"2003","3","MATO GROSSO","-12.4806313101160862","-55.2598082089552239","603"
"2003","3","PARA","-2.6169187804878049","-51.9991380487804878","41"
"2003","3","RONDONIA","-11.1008000000000000","-62.3974666666666667","15"
"2003","3","RORAIMA","2.5712041733466934","-61.2760229859719439","9980"
"2003","3","TOCANTINS","-6.4213333333333333","-48.9385000000000000","6"
"2003","4","ACRE","-9.6902000000000000","-70.2010000000000000","5"
"2003","4","AMAPA","1.24266666666666666667","-50.7636666666666667","3"
"2003","4","AMAZONAS","-2.9350434782608696","-62.5874782608695652","46"
"2003","4","MARANHAO","-3.7107142857142857","-46.0838571428571429","7"
"2003","4","MATO GROSSO","-12.3684262559492332","-54.9717281808566896","1891"
"2003","4","PARA","-3.9859352777777778","-50.9714908333333333","36"
"2003","4","RONDONIA","-11.3225714285714286","-62.7489047619047619","21"
"2003","4","RORAIMA","2.8467502514890801","-61.1299598544010589","1511"
"2003","5","ACRE","-9.9649300000000000","-68.8254384210526316","19"
"2003","5","AMAPA","-0.46500000000000000000","-51.8530000000000000","1"
"2003","5","AMAZONAS","-5.8102692307692308","-62.1683461538461538","26"
"2003","5","MARANHAO","-3.4825034042553191","-46.2422838297872340","47"
"2003","5","MATO GROSSO","-12.2114814060402685","-55.1181936879194631","5960"
"2003","5","PARA","-3.6977932500000000","-49.5846666000000000","200"
"2003","5","RONDONIA","-11.5957263586956522","-61.5659475000000000","184"
"2003","5","RORAIMA","3.6311855555555556","-60.9226477777777778","18"
"2003","5","TOCANTINS","-8.0984000000000000","-49.0412000000000000","5"
"2003","6","ACRE","-9.3530335000000000","-69.2271835000000000","20"
"2003","6","AMAPA","0.88200000000000000000","-51.1040000000000000","3"
"2003","6","AMAZONAS","-3.8565945945945946","-60.4170000000000000","37"
"2003","6","MARANHAO","-3.6329598198198198","-46.3660268468468468","111"
"2003","6","MATO GROSSO","-12.1487255982133362","-55.2276571971711156","18806"
"2003","6","PARA","-4.2328831894150418","-49.3814290529247911","718"
"2003","6","RONDONIA","-12.0100672911392405","-61.5347595696202532","395"
"2003","6","RORAIMA","2.6837670000000000","-60.9523000000000000","10"
"2003","6","TOCANTINS","-7.6220873684210526","-48.5356842105263158","19"
"2003","7","ACRE","-9.7102887209302326","-68.3971800000000000","774"
"2003","7","AMAPA","0.47350000000000000000","-51.1235000000000000","2"
"2003","7","AMAZONAS","-7.4646790037174721","-62.9771541561338290","1345"
"2003","7","MARANHAO","-4.1937369072164948","-46.4276440824742268","485"
"2003","7","MATO GROSSO","-11.4617937054435804","-55.8581409077924139","31505"
"2003","7","PARA","-6.3768640787356866","-52.5162241251064635","10567"
"2003","7","RONDONIA","-11.0256506288088643","-62.5142465678670360","3610"
"2003","7","RORAIMA","4.1360900000000000","-60.1166700000000000","1"
"2003","7","TOCANTINS","-7.1824732450331126","-48.4659823841059603","151"
"2003","8","ACRE","-9.7124735794785534","-68.5031469739276703","5945"
"2003","8","AMAPA","1.2044142424242424","-51.1756260606060606","33"
"2003","8","AMAZONAS","-8.0874647561879354","-64.7955670149696161","6747"
"2003","8","MARANHAO","-3.7722776251226693","-46.1753755544651619","1019"
"2003","8","MATO GROSSO","-11.0213869243990662","-56.9895149211154152","38981"
"2003","8","PARA","-7.2054845340966371","-52.1051282181176640","27774"
"2003","8","RONDONIA","-10.6715528971049310","-62.8814385207052404","24559"
"2003","8","RORAIMA","1.9231662500000000","-60.4607087500000000","8"
"2003","8","TOCANTINS","-6.8439040932642487","-48.5136544559585492","193"
"2003","9","ACRE","-9.6257236350893587","-69.0399307113654947","8561"
"2003","9","AMAPA","1.2771876806083650","-51.1089858935361217","263"
"2003","9","AMAZONAS","-7.4017785327963176","-65.0777037648638282","5214"
"2003","9","MARANHAO","-4.1481288536082474","-46.3575182185567010","2425"
"2003","9","MATO GROSSO","-11.2467204737955608","-55.5369796112018410","53884"
"2003","9","PARA","-6.8176346499137307","-50.7931686066121222","35934"
"2003","9","RONDONIA","-11.0659157859445519","-62.8843211777347948","23265"
"2003","9","RORAIMA","2.5745275000000000","-60.8555558333333333","12"
"2003","9","TOCANTINS","-7.2855880346232179","-48.6418916853360489","1964"
"2003","10","ACRE","-9.7278010812539987","-68.9914679206653871","1563"
"2003","10","AMAPA","1.5543674629468178","-51.1593286748038361","1147"
"2003","10","AMAZONAS","-5.2318931982248521","-62.3674513431952663","3380"
"2003","10","MARANHAO","-4.3110075979748734","-46.2098849803112695","10666"
"2003","10","MATO GROSSO","-12.5788841035094906","-56.9209130438344941","14646"
"2003","10","PARA","-3.9043406377933704","-50.7648471909024921","20665"
"2003","10","RONDONIA","-10.9885203134501231","-63.0472407781960330","13814"
"2003","10","RORAIMA","2.6195139215686275","-60.6715100000000000","51"
"2003","10","TOCANTINS","-6.4131278937381404","-48.4759614611005693","527"
"2003","11","ACRE","-8.7261389795918367","-71.1365171428571429","49"
"2003","11","AMAPA","1.1368151299480208","-51.1790036985205918","2501"
"2003","11","AMAZONAS","-3.5611805343511450","-60.3370526293469042","1179"
"2003","11","MARANHAO","-3.7265413998019148","-45.9547477987784747","12116"
"2003","11","MATO GROSSO","-12.5439540271892655","-56.2372299205508475","5664"
"2003","11","PARA","-2.7807280722154223","-50.2938552656058752","24510"
"2003","11","RONDONIA","-11.4472962902166776","-62.8425591726854892","1523"
"2003","11","RORAIMA","2.5523562244897959","-60.7338027551020408","98"
"2003","11","TOCANTINS","-6.1131275000000000","-48.4040775000000000","60"
"2003","12","ACRE","-9.5701688235294118","-69.2337452941176471","17"
"2003","12","AMAPA","0.97134656844106463878","-50.8668813545627376","2104"
"2003","12","AMAZONAS","-3.3363564340239913","-60.6948807524536532","917"
"2003","12","MARANHAO","-3.0399558909925416","-45.8682958129661503","8715"
"2003","12","MATO GROSSO","-12.3834858121330724","-55.4560541193737769","2044"
"2003","12","PARA","-2.5524950497179463","-50.4067177598240750","20918"
"2003","12","RONDONIA","-11.3492870484581498","-63.0793599118942731","454"
"2003","12","RORAIMA","2.6412298853211009","-60.2922109174311927","436"
"2003","12","TOCANTINS","-7.1472284210526316","-48.5492273684210526","19"
"2004","1","ACRE","-8.7677400000000000","-70.5666675000000000","4"
"2004","1","AMAPA","0.35094560344827586207","-51.5064511206896552","116"
"2004","1","AMAZONAS","-0.86058644808743169399","-63.6587216029143898","549"
"2004","1","MARANHAO","-3.1541823540856031","-46.0112315953307393","514"
"2004","1","MATO GROSSO","-12.6470800354609929","-56.0705342907801418","282"
"2004","1","PARA","-2.4724247186574531","-51.1354169990128332","2026"
"2004","1","RONDONIA","-11.6854117647058824","-63.0585425490196078","51"
"2004","1","RORAIMA","2.4013857275747508","-60.2609650897009967","1505"
"2004","1","TOCANTINS","-6.3745000000000000","-48.1895000000000000","2"
"2004","2","ACRE","-7.9883900000000000","-72.7186116666666667","6"
"2004","2","AMAPA","0.90775000000000000000","-51.0234150000000000","4"
"2004","2","AMAZONAS","-0.62513964052287581699","-63.0714542483660131","612"
"2004","2","MARANHAO","-4.0391136363636364","-45.8158490909090909","11"
"2004","2","MATO GROSSO","-12.9390998333333333","-55.8349410714285714","420"
"2004","2","PARA","-3.4586100000000000","-52.6511770422535211","71"
"2004","2","RONDONIA","-10.3650358620689655","-64.1127472413793103","29"
"2004","2","RORAIMA","2.4097681083333333","-60.4605874916666667","1200"
"2004","2","TOCANTINS","-7.4303600000000000","-48.3000000000000000","1"
"2004","3","AMAPA","2.6638400000000000","-51.3925000000000000","2"
"2004","3","AMAZONAS","-2.9262817241379310","-63.5669658620689655","58"
"2004","3","MARANHAO","-3.5288900000000000","-46.6745000000000000","6"
"2004","3","MATO GROSSO","-12.6969310082493126","-55.5941206782768103","1091"
"2004","3","PARA","-3.4568981250000000","-51.1396203125000000","64"
"2004","3","RONDONIA","-11.3901553191489362","-62.4607023404255319","47"
"2004","3","RORAIMA","1.9948524723083739","-60.6143065928223305","2257"
"2004","3","TOCANTINS","-7.8170000000000000","-48.8000000000000000","1"
"2004","4","ACRE","-10.8874444444444444","-68.5370000000000000","9"
"2004","4","AMAPA","0.48300000000000000000","-51.4335000000000000","2"
"2004","4","AMAZONAS","-2.5083825925925926","-63.8308518518518519","27"
"2004","4","MARANHAO","-4.1118571428571429","-46.2197142857142857","7"
"2004","4","MATO GROSSO","-12.4747430373831776","-55.2288370443925234","1712"
"2004","4","PARA","-3.6540220000000000","-51.9159670666666667","75"
"2004","4","RONDONIA","-11.7357697619047619","-62.6797302380952381","42"
"2004","4","RORAIMA","2.5391819765494137","-60.7914640536013400","597"
"2004","4","TOCANTINS","-7.1005320000000000","-48.6610660000000000","5"
"2004","5","ACRE","-9.4855652173913043","-70.6429565217391304","23"
"2004","5","AMAPA","-0.91900000000000000000","-52.2860000000000000","1"
"2004","5","AMAZONAS","-4.8355780000000000","-61.9709560000000000","15"
"2004","5","MARANHAO","-3.3463786363636364","-45.9526818181818182","66"
"2004","5","MATO GROSSO","-12.2485418427939717","-55.0644908374695425","11081"
"2004","5","PARA","-3.6979969411764706","-49.3331527352941176","340"
"2004","5","RONDONIA","-12.2610482258064516","-61.4594248387096774","62"
"2004","5","RORAIMA","2.7982727272727273","-60.5258181818181818","11"
"2004","5","TOCANTINS","-6.9741209090909091","-48.5204845454545455","11"
"2004","6","ACRE","-9.6458888888888889","-69.2964444444444444","18"
"2004","6","AMAPA","1.5185837500000000","-50.9958750000000000","8"
"2004","6","AMAZONAS","-6.1974080645161290","-61.6108712903225806","62"
"2004","6","MARANHAO","-3.9682312804878049","-46.7486240853658537","164"
"2004","6","MATO GROSSO","-12.0929669239136658","-55.2377421623633137","34934"
"2004","6","PARA","-4.8995762334954830","-49.8406654829742877","1439"
"2004","6","RONDONIA","-11.9972794389027431","-61.3327995885286783","802"
"2004","6","RORAIMA","3.9183670000000000","-61.1255000000000000","10"
"2004","6","TOCANTINS","-7.5749361290322581","-48.5504406451612903","31"
"2004","7","ACRE","-9.4827265151515152","-68.6496615909090909","132"
"2004","7","AMAPA","0.95700000000000000000","-50.8470550000000000","6"
"2004","7","AMAZONAS","-7.0032143442622951","-61.8368283879781421","732"
"2004","7","MARANHAO","-4.1795212554112554","-46.5479322943722944","462"
"2004","7","MATO GROSSO","-11.7430058931107085","-55.5578296939724820","40846"
"2004","7","PARA","-6.7858482772788636","-53.2733600405000880","17037"
"2004","7","RONDONIA","-10.8930083245660179","-62.5975787506575487","3802"
"2004","7","RORAIMA","3.4478325000000000","-60.9442500000000000","4"
"2004","7","TOCANTINS","-6.9067565573770492","-48.3097159016393443","61"
"2004","8","ACRE","-9.8012025452422650","-68.5490776882661996","1713"
"2004","8","AMAPA","1.5404919047619048","-51.0691428571428571","21"
"2004","8","AMAZONAS","-7.2642591599896614","-61.8462100594468855","3869"
"2004","8","MARANHAO","-4.0372079440389294","-46.1963909367396594","822"
"2004","8","MATO GROSSO","-10.8839212713807831","-56.5952913534324967","47531"
"2004","8","PARA","-7.5117936222573284","-52.6557522683868703","56970"
"2004","8","RONDONIA","-10.7500181674281984","-62.7179562940600522","24512"
"2004","8","RORAIMA","3.1288781578947368","-60.9459210526315789","38"
"2004","8","TOCANTINS","-7.2344975709779180","-48.5403195268138801","317"
"2004","9","ACRE","-9.9260800036288859","-68.6108101645094956","8267"
"2004","9","AMAPA","1.0957442545454545","-51.1035177090909091","275"
"2004","9","AMAZONAS","-7.7139994786630229","-64.8219134223249947","4757"
"2004","9","MARANHAO","-3.9829401217656012","-46.2702309081684424","1971"
"2004","9","MATO GROSSO","-11.2957721885774247","-55.8711055602320030","86723"
"2004","9","PARA","-6.7494482877748638","-50.9435483167742586","39656"
"2004","9","RONDONIA","-10.9580768052023121","-62.8183376591522158","51900"
"2004","9","RORAIMA","1.9809686440677966","-61.2262772881355932","59"
"2004","9","TOCANTINS","-7.2584365198237885","-48.5822141661422278","1589"
"2004","10","ACRE","-10.1085380729653882","-68.8953123105706268","1069"
"2004","10","AMAPA","1.5986364291845494","-51.2268414763948498","1165"
"2004","10","AMAZONAS","-4.9451843659603095","-62.0220795257315843","2973"
"2004","10","MARANHAO","-4.3428939714693295","-46.4951544507845934","7010"
"2004","10","MATO GROSSO","-12.4409517441751952","-56.5336321479453759","32147"
"2004","10","PARA","-3.7503396395156852","-50.4200613965327463","29072"
"2004","10","RONDONIA","-11.1999473706963100","-62.8907551219700479","12954"
"2004","10","RORAIMA","3.0693447468354430","-60.6573926582278481","158"
"2004","10","TOCANTINS","-6.6088655622489960","-48.4823501807228916","498"
"2004","11","ACRE","-9.1025574509803922","-70.6249019607843137","51"
"2004","11","AMAPA","1.1708617804459691","-51.2798276603773585","2915"
"2004","11","AMAZONAS","-3.4294805006180470","-59.4015295055624227","1618"
"2004","11","MARANHAO","-3.7419947403230298","-46.0366143260930103","14364"
"2004","11","MATO GROSSO","-12.4085972489770223","-55.5643411646207114","6354"
"2004","11","PARA","-2.8798600033662747","-50.8936837687850153","41589"
"2004","11","RONDONIA","-11.0807899663582843","-62.9650210849453322","1189"
"2004","11","RORAIMA","3.0428102708333333","-60.4286923750000000","480"
"2004","11","TOCANTINS","-6.3766603200000000","-48.4517974400000000","125"
"2004","12","ACRE","-10.0414793750000000","-68.7106037500000000","16"
"2004","12","AMAPA","1.4201636437686668","-51.1365341949497692","3683"
"2004","12","AMAZONAS","-2.8586702621722846","-59.4790674906367041","534"
"2004","12","MARANHAO","-3.2449740106502242","-45.8991738583707025","10704"
"2004","12","MATO GROSSO","-12.5082941464435146","-55.8582189707112971","2390"
"2004","12","PARA","-2.4497396006383847","-50.6855565482685670","26943"
"2004","12","RONDONIA","-11.2141953333333333","-62.5467243209876543","405"
"2004","12","RORAIMA","3.2533186797385621","-60.4176780915032680","765"
"2004","12","TOCANTINS","-6.5096280769230769","-48.4708207692307692","26"
"2005","1","ACRE","-8.2795500000000000","-71.5043886666666667","30"
"2005","1","AMAPA","1.1253863603603604","-50.8064618918918919","555"
"2005","1","AMAZONAS","-2.9945131547619048","-59.9326994047619048","336"
"2005","1","MARANHAO","-3.2339320978441128","-45.9997951409618574","1206"
"2005","1","MATO GROSSO","-12.4405344071146245","-55.6399439920948617","506"
"2005","1","PARA","-2.7382770962710903","-51.3730613526159081","7053"
"2005","1","RONDONIA","-10.7461151000000000","-63.9060151000000000","200"
"2005","1","RORAIMA","1.7859530095238095","-60.0989288952380952","525"
"2005","1","TOCANTINS","-7.0093027272727273","-48.6701218181818182","11"
"2005","2","ACRE","-8.0303100000000000","-71.8000000000000000","1"
"2005","2","AMAPA","0.95740400000000000000","-51.1354660000000000","5"
"2005","2","AMAZONAS","-3.6359191954022989","-62.1044831034482759","87"
"2005","2","MARANHAO","-3.7807948051948052","-46.5592816883116883","77"
"2005","2","MATO GROSSO","-12.7346775837742504","-55.3232213668430335","1134"
"2005","2","PARA","-3.6317118577075099","-49.8381278260869565","253"
"2005","2","RONDONIA","-12.2301986538461538","-61.7176155769230769","52"
"2005","2","RORAIMA","1.8537819553805774","-60.2431728608923885","762"
"2005","3","ACRE","-9.1210800000000000","-69.7578969230769231","13"
"2005","3","AMAPA","1.9459685714285714","-51.8489528571428571","7"
"2005","3","AMAZONAS","-2.8400936986301370","-65.9086350684931507","73"
"2005","3","MARANHAO","-3.5962650000000000","-46.4933900000000000","6"
"2005","3","MATO GROSSO","-12.9254212788259958","-55.3571977987421384","477"
"2005","3","PARA","-3.7754368539325843","-51.2400641573033708","89"
"2005","3","RONDONIA","-12.2465937931034483","-62.0450113793103448","29"
"2005","3","RORAIMA","2.5424267268351384","-60.7527914560770156","1662"
"2005","4","ACRE","-10.0814166666666667","-69.8168900000000000","3"
"2005","4","AMAZONAS","-4.8020620000000000","-65.3719443333333333","30"
"2005","4","MARANHAO","-3.8805384615384615","-46.3901538461538462","13"
"2005","4","MATO GROSSO","-12.5768961552766155","-55.3588837703393770","2151"
"2005","4","PARA","-6.1882195505617978","-51.3115841573033708","89"
"2005","4","RONDONIA","-11.8630741269841270","-61.9571798412698413","63"
"2005","4","RORAIMA","2.7058754838709677","-60.7173764157706093","279"
"2005","4","TOCANTINS","-7.4185000000000000","-48.4052783333333333","6"
"2005","5","ACRE","-9.4793317241379310","-70.0638506896551724","29"
"2005","5","AMAPA","2.1179500000000000","-51.4894150000000000","4"
"2005","5","AMAZONAS","-4.9945715053763441","-63.0471864516129032","93"
"2005","5","MARANHAO","-4.5830251724137931","-46.9069541379310345","29"
"2005","5","MATO GROSSO","-12.4326982785602504","-55.6420672425665102","6390"
"2005","5","PARA","-4.9896167083333333","-50.0459833750000000","240"
"2005","5","RONDONIA","-11.6846703816793893","-62.6512976335877863","131"
"2005","5","RORAIMA","3.1553047619047619","-60.5655080952380952","21"
"2005","5","TOCANTINS","-7.6318616666666667","-48.8031108333333333","12"
"2005","6","ACRE","-9.5660749438202247","-69.3568202247191011","89"
"2005","6","AMAPA","1.07980000000000000000","-51.1410000000000000","5"
"2005","6","AMAZONAS","-7.3028710288065844","-64.7601262962962963","243"
"2005","6","MARANHAO","-4.4026874093264249","-46.8600863730569948","193"
"2005","6","MATO GROSSO","-12.1850537810353936","-55.9523884693608030","7572"
"2005","6","PARA","-4.8389717638036810","-49.9100976226993865","1304"
"2005","6","RONDONIA","-11.1720929690346084","-62.6447801821493625","549"
"2005","6","RORAIMA","3.1761226315789474","-60.8502278947368421","19"
"2005","6","TOCANTINS","-6.6838663333333333","-48.3260446666666667","30"
"2005","7","ACRE","-9.2542478562801932","-69.3421812258454106","1656"
"2005","7","AMAPA","0.19900000000000000000","-51.2790000000000000","1"
"2005","7","AMAZONAS","-7.8622067519055815","-64.1736868871403983","4067"
"2005","7","MARANHAO","-4.1916569421487603","-46.6181770247933884","484"
"2005","7","MATO GROSSO","-11.2411097169388409","-56.4894651476144733","15615"
"2005","7","PARA","-6.2991969290820166","-52.4141988816779533","21264"
"2005","7","RONDONIA","-10.3281852440633245","-63.3695209586631486","4548"
"2005","7","RORAIMA","3.8042378571428571","-60.9610950000000000","14"
"2005","7","TOCANTINS","-6.8006405844155844","-48.5215324675324675","154"
"2005","8","ACRE","-9.5674457566957083","-68.6935245304937076","15495"
"2005","8","AMAPA","0.90001769230769230769","-51.0333588461538462","26"
"2005","8","AMAZONAS","-7.9458630427021832","-64.6560641384045036","14566"
"2005","8","MARANHAO","-4.3272712997347480","-46.4769553050397878","1131"
"2005","8","MATO GROSSO","-10.6740473568763795","-57.0286361570013868","51197"
"2005","8","PARA","-7.1474362031423338","-51.9709980960243544","77522"
"2005","8","RONDONIA","-10.4556804123943380","-63.4382016540789276","39986"
"2005","8","RORAIMA","2.8237011428571429","-60.8963714285714286","35"
"2005","8","TOCANTINS","-6.7070818295739348","-48.5035722431077694","798"
"2005","9","ACRE","-9.8857503830929218","-68.4314609493458571","14905"
"2005","9","AMAPA","1.1387190878378378","-51.1182342567567568","296"
"2005","9","AMAZONAS","-7.6890607794334370","-64.6218121221549042","12214"
"2005","9","MARANHAO","-4.3022456717557252","-46.5693782646310433","3930"
"2005","9","MATO GROSSO","-11.1279601971706563","-56.4572558060439493","81503"
"2005","9","PARA","-6.4508064937142857","-50.8265266478730159","39375"
"2005","9","RONDONIA","-10.8432521936444016","-62.9613842971198459","57115"
"2005","9","RORAIMA","2.5104340559440559","-61.0358348951048951","286"
"2005","9","TOCANTINS","-7.1939939017341040","-48.6241420561519405","2422"
"2005","10","ACRE","-10.1011036978683967","-68.4482467840593142","2158"
"2005","10","AMAPA","1.7163417103762828","-51.2951585290763968","877"
"2005","10","AMAZONAS","-5.0778245866336634","-62.0733637623762376","4040"
"2005","10","MARANHAO","-4.2932794070215499","-46.2624821464250036","14014"
"2005","10","MATO GROSSO","-11.9430961213965980","-55.6904597145926589","27925"
"2005","10","PARA","-4.1687121834045584","-50.4108070448717949","28080"
"2005","10","RONDONIA","-10.7619649612729416","-62.9063653830611214","11878"
"2005","10","RORAIMA","2.9191208771929825","-60.5019684210526316","285"
"2005","10","TOCANTINS","-7.0676921470019342","-48.5709094777562863","1034"
"2005","11","ACRE","-9.6278543529411765","-69.2225452941176471","85"
"2005","11","AMAPA","1.1610728020932445","-51.1817267126546147","2102"
"2005","11","AMAZONAS","-3.8419739521392313","-60.8189615953589558","1379"
"2005","11","MARANHAO","-3.7303925875912409","-45.9666532642335766","13700"
"2005","11","MATO GROSSO","-12.2182740269461078","-56.3382280568862275","3340"
"2005","11","PARA","-2.9243154581266414","-50.1695344039976656","27416"
"2005","11","RONDONIA","-10.6213011813759555","-62.8388284920083391","1439"
"2005","11","RORAIMA","2.7761031578947368","-60.2133213573407202","361"
"2005","11","TOCANTINS","-6.8122247761194030","-48.7041743283582090","67"
"2005","12","ACRE","-8.6927533333333333","-70.4997113333333333","15"
"2005","12","AMAPA","0.72112149572649572650","-51.0528405982905983","234"
"2005","12","AMAZONAS","-4.3467856034482759","-62.1664310344827586","116"
"2005","12","MARANHAO","-3.0894928984589403","-45.7920720835972134","4737"
"2005","12","MATO GROSSO","-12.9489164520743920","-56.1841922031473534","699"
"2005","12","PARA","-2.3010484427264121","-49.4690589570842537","6338"
"2005","12","RONDONIA","-10.6748916666666667","-63.3539723958333333","96"
"2005","12","RORAIMA","3.2716086805555556","-60.3014676736111111","288"
"2005","12","TOCANTINS","-7.0971763888888889","-48.7462502777777778","36"
"2006","1","ACRE","-7.8390966666666667","-72.5435555555555556","9"
"2006","1","AMAPA","0.85224454545454545455","-51.5950000000000000","22"
"2006","1","AMAZONAS","-3.4728881355932203","-63.0575622033898305","118"
"2006","1","MARANHAO","-3.4629543421052632","-46.3004151315789474","228"
"2006","1","MATO GROSSO","-12.1265764605137964","-54.5081087202664129","2102"
"2006","1","PARA","-3.2961991245283019","-50.2483117358490566","1325"
"2006","1","RONDONIA","-10.6288987878787879","-62.6898184848484848","33"
"2006","1","RORAIMA","3.0207691616766467","-60.2547266467065868","167"
"2006","1","TOCANTINS","-7.1440276923076923","-48.7488461538461538","13"
"2006","2","ACRE","-7.6446388888888889","-72.7716677777777778","9"
"2006","2","AMAPA","0.04333500000000000000","-52.5898350000000000","2"
"2006","2","AMAZONAS","-4.1908270192307692","-63.2327083653846154","104"
"2006","2","MARANHAO","-3.6467780952380952","-46.3667221428571429","42"
"2006","2","MATO GROSSO","-12.6016347783251232","-55.4385434975369458","406"
"2006","2","PARA","-3.2169628455284553","-49.7019512195121951","246"
"2006","2","RONDONIA","-11.6124100000000000","-61.9334141379310345","29"
"2006","2","RORAIMA","2.2272061740890688","-60.4139785121457490","988"
"2006","2","TOCANTINS","-6.4281100000000000","-48.3554175000000000","4"
"2006","3","ACRE","-9.5968200000000000","-68.7666700000000000","1"
"2006","3","AMAPA","1.17767500000000000000","-51.3166650000000000","2"
"2006","3","AMAZONAS","-2.7750481196581197","-63.8321169230769231","117"
"2006","3","MARANHAO","-3.0794838461538462","-46.2857684615384615","13"
"2006","3","MATO GROSSO","-12.6519077516778523","-55.0466498993288591","596"
"2006","3","PARA","-3.3336031325301205","-51.3329400000000000","83"
"2006","3","RONDONIA","-10.4397503571428571","-62.5750003571428571","28"
"2006","3","RORAIMA","2.4601250297422340","-60.6463126900198282","1513"
"2006","3","TOCANTINS","-6.8660000000000000","-48.0190000000000000","1"
"2006","4","ACRE","-10.2827240000000000","-69.6030680000000000","5"
"2006","4","AMAPA","-0.23133333333333333333","-51.7668333333333333","6"
"2006","4","AMAZONAS","-2.5816542857142857","-65.8021026530612245","98"
"2006","4","MARANHAO","-4.0925000000000000","-45.3360000000000000","2"
"2006","4","MATO GROSSO","-12.5672554570637119","-56.0196495706371191","722"
"2006","4","PARA","-3.8134480000000000","-52.7793226666666667","30"
"2006","4","RONDONIA","-11.6318125000000000","-61.9188125000000000","16"
"2006","4","RORAIMA","2.8128645641527914","-60.8105165621939275","1021"
"2006","5","ACRE","-8.7086051685393258","-71.0880489887640449","89"
"2006","5","AMAPA","0.64178333333333333333","-51.5482233333333333","3"
"2006","5","AMAZONAS","-5.4314114414414414","-65.8359704504504505","111"
"2006","5","MARANHAO","-3.4351293548387097","-45.9694948387096774","31"
"2006","5","MATO GROSSO","-12.5893112809430255","-55.4327594616895874","2545"
"2006","5","PARA","-4.3464230158730159","-52.2777674603174603","63"
"2006","5","RONDONIA","-11.1656339583333333","-62.7969495833333333","192"
"2006","5","RORAIMA","3.0271380000000000","-60.8353608000000000","25"
"2006","5","TOCANTINS","-7.4162966666666667","-48.6278883333333333","6"
"2006","6","ACRE","-8.3927413513513514","-71.3575408108108108","37"
"2006","6","AMAPA","-0.46400000000000000000","-51.8000000000000000","1"
"2006","6","AMAZONAS","-5.5159731140350877","-62.4057077631578947","228"
"2006","6","MARANHAO","-4.0115732142857143","-46.4974190000000000","140"
"2006","6","MATO GROSSO","-12.1489679549850536","-55.4435021153508001","5687"
"2006","6","PARA","-4.0179357508342603","-48.9433400222469410","899"
"2006","6","RONDONIA","-10.9205864210526316","-62.6909768421052632","475"
"2006","6","RORAIMA","2.9673600000000000","-61.8512857142857143","7"
"2006","6","TOCANTINS","-8.0911888571428571","-48.5612282857142857","35"
"2006","7","ACRE","-9.1522277697841727","-70.0200432733812950","278"
"2006","7","AMAPA","1.00833000000000000000","-53.0183300000000000","1"
"2006","7","AMAZONAS","-6.7707620903361345","-62.1324285609243697","952"
"2006","7","MARANHAO","-4.3691879427083333","-46.8811580208333333","384"
"2006","7","MATO GROSSO","-11.4687423564297717","-55.9739290412177523","10117"
"2006","7","PARA","-5.4319497666803111","-51.6159494576340565","4886"
"2006","7","RONDONIA","-10.1622941254480287","-63.3071546989247312","2790"
"2006","7","RORAIMA","2.1414780000000000","-61.3628330000000000","10"
"2006","7","TOCANTINS","-7.6726913829787234","-48.5150463829787234","94"
"2006","8","ACRE","-8.9247390133088573","-70.2109130472693896","2179"
"2006","8","AMAPA","1.0857686111111111","-51.1097225000000000","36"
"2006","8","AMAZONAS","-7.4944856378495722","-62.9604871472353467","7831"
"2006","8","MARANHAO","-4.1087365424739195","-46.6208137555886736","671"
"2006","8","MATO GROSSO","-10.6489714988434292","-56.8847201948098887","27668"
"2006","8","PARA","-6.9402139470574332","-52.6692299522571496","42310"
"2006","8","RONDONIA","-10.1697277777217996","-63.4475204181570860","19849"
"2006","8","RORAIMA","3.4425312500000000","-60.8131981250000000","32"
"2006","8","TOCANTINS","-7.1302256643356643","-48.5445550349650350","143"
"2006","9","ACRE","-9.2970240484067561","-69.2863803917812990","5743"
"2006","9","AMAPA","1.1938189795918367","-51.0053945918367347","294"
"2006","9","AMAZONAS","-7.3800191626454726","-64.3239476714920995","10569"
"2006","9","MARANHAO","-4.1759406443618340","-46.7571880111524164","1614"
"2006","9","MATO GROSSO","-10.9888618272707550","-56.1748294675658085","55312"
"2006","9","PARA","-6.4513082539290913","-51.3717456939133009","40531"
"2006","9","RONDONIA","-10.5668621191129700","-63.2578341746176970","45906"
"2006","9","RORAIMA","2.3764597810218978","-60.8560781751824818","137"
"2006","9","TOCANTINS","-7.3125934661354582","-48.5759292961487384","753"
"2006","10","ACRE","-10.0694166709677419","-68.8590551870967742","775"
"2006","10","AMAPA","1.3549907106164384","-51.2700054452054795","1168"
"2006","10","AMAZONAS","-3.9059210513078471","-60.3152477213279678","3976"
"2006","10","MARANHAO","-4.0250013403445961","-46.2900537435667935","4469"
"2006","10","MATO GROSSO","-11.2976996070320579","-56.3793915580834195","5802"
"2006","10","PARA","-3.7961736281135354","-51.5313562336358370","25895"
"2006","10","RONDONIA","-10.3677665387528402","-63.3020192501893461","3961"
"2006","10","RORAIMA","2.7455125000000000","-60.2819066208791209","364"
"2006","10","TOCANTINS","-6.5971173929961089","-48.5083600972762646","514"
